Línea_aérea,Línea_aérea_Id,Aeropuerto_origen,Aeropuerto_origen_Id,Aeropuerto_destino,Aeropuerto_destino_Id,Vuelo_operado,Número_paradas,Modelo_avión,Distancia_km
FR,4296,TRF,664,AGP,1230,,0,738,2718.161702359744
FR,4296,TRF,664,AHO,1517,,0,738,2066.464275273181
FR,4296,TRF,664,ALC,1212,,0,738,2447.328577775921
FR,4296,TRF,664,LPL,491,,0,738,1035.022567231704
FR,4296,TRF,664,PSA,1562,,0,738,1722.7745679579812
FR,4296,TRF,664,STN,548,,0,738,1025.2016600798847
FR,4296,TRN,1526,BCN,1218,,0,738,625.4325866770669
FR,4296,TRN,1526,BDS,1506,,0,738,977.0763328092137
FR,4296,TRN,1526,BRI,1501,,0,738,864.6555156483073
FR,4296,TRN,1526,CRL,304,,0,738,630.9521255934334
FR,4296,TRN,1526,CTA,1509,,0,738,1058.0475286478081
FR,4296,TRN,1526,MLA,1606,,0,738,1186.6264477882714
FR,4296,TRN,1526,STN,548,,0,738,920.560233575584
FR,4296,TRN,1526,TPS,1515,,0,738,904.0228146071667
FR,4296,TRS,1545,AHO,1517,,0,738,713.3202158497824
FR,4296,TRS,1545,BRI,1501,,0,738,584.473480162906
FR,4296,TRS,1545,BVA,1367,,0,738,939.899907372753
FR,4296,TRS,1545,CRL,304,,0,738,842.8698131103617
FR,4296,TRS,1545,STN,548,,0,738,1176.0768482705532
FR,4296,TRS,1545,TPS,1515,,0,738,883.4191090447325
FR,4296,TRS,1545,VLC,1246,,0,738,1337.4559961682119
FR,4296,TSF,1539,AGP,1230,,0,738,1710.4708195709168
FR,4296,TSF,1539,AHO,1517,,0,738,640.8402021647133
FR,4296,TSF,1539,BCN,1218,,0,738,947.2673991938968
FR,4296,TSF,1539,BDS,1506,,0,738,724.215917433018
FR,4296,TSF,1539,BLL,608,,0,738,1141.4446514875417
FR,4296,TSF,1539,BRE,353,,0,738,858.1821267423036
FR,4296,TSF,1539,BRI,1501,,0,738,621.9158280631436
FR,4296,TSF,1539,BRS,490,,0,738,1265.9105900503728
FR,4296,TSF,1539,BRU,302,,0,738,815.2018947947545
FR,4296,TSF,1539,BUD,1489,,0,738,574.8847730307956
FR,4296,TSF,1539,BVA,1367,,0,738,865.3640910551719
FR,4296,TSF,1539,CAG,1519,,0,738,755.8842418060872
FR,4296,TSF,1539,CHQ,1474,,0,738,1507.193576720427
FR,4296,TSF,1539,CRL,304,,0,738,784.3415773067845
FR,4296,TSF,1539,CTA,1509,,0,738,939.8472270062491
FR,4296,TSF,1539,DUB,599,,0,738,1580.0330856967657
FR,4296,TSF,1539,EIN,585,,0,738,816.1706883408701
FR,4296,TSF,1539,EMA,523,,0,738,1261.2375854422191
FR,4296,TSF,1539,HHN,355,,0,738,602.8923065041952
FR,4296,TSF,1539,LBA,517,,0,738,1345.9541105253247
FR,4296,TSF,1539,MLA,1606,,0,738,1104.7271342745148
FR,4296,TSF,1539,NRN,4198,,0,738,796.5030021827475
FR,4296,TSF,1539,NYO,699,,0,738,1494.1925874413873
FR,4296,TSF,1539,PMO,1512,,0,738,833.6589760621741
FR,4296,TSF,1539,RYG,657,,0,738,1528.6794550342704
FR,4296,TSF,1539,STN,548,,0,738,1114.6040877315368
FR,4296,TSF,1539,SUF,1508,,0,738,819.6230781800447
FR,4296,TSF,1539,TPS,1515,,0,738,860.1172855163359
FR,4296,TSF,1539,VLC,1246,,0,738,1240.5545144678074
FR,4296,TUF,1376,DUB,599,,0,738,828.8360267984045
FR,4296,TUF,1376,MRS,1353,,0,738,565.1894722235082
FR,4296,TUF,1376,OPO,1636,,0,738,1014.2710175159606
FR,4296,TUF,1376,RAK,1075,,0,738,1909.3514812763674
FR,4296,TUF,1376,STN,548,,0,738,496.0815122309859
FR,4296,VLC,1246,BGY,1525,,0,738,1078.7581352370987
FR,4296,VLC,1246,BLQ,1538,,0,738,1120.402850227762
FR,4296,VLC,1246,BRI,1501,,0,738,1469.9972206225107
FR,4296,VLC,1246,BRS,490,,0,738,1332.9528345189992
FR,4296,VLC,1246,BRU,302,,0,738,1325.676387241027
FR,4296,VLC,1246,BVA,1367,,0,738,1126.135229775906
FR,4296,VLC,1246,CIA,1553,,0,738,1130.8524477319504
FR,4296,VLC,1246,CRL,304,,0,738,1278.5480730958748
FR,4296,VLC,1246,DUB,599,,0,738,1609.036272091744
FR,4296,VLC,1246,EMA,523,,0,738,1484.0122749079856
FR,4296,VLC,1246,HHN,355,,0,738,1311.7219852753171
FR,4296,VLC,1246,IBZ,1225,,0,738,173.82583074478617
FR,4296,VLC,1246,LPA,1054,,0,738,1878.6807604817407
FR,4296,VLC,1246,MAH,1231,,0,738,404.09840881056994
FR,4296,VLC,1246,MAN,478,,0,738,1546.666190545597
FR,4296,VLC,1246,MRS,1353,,0,738,646.3993436908725
FR,4296,VLC,1246,NRN,4198,,0,738,1439.9323152527193
FR,4296,VLC,1246,OPO,1636,,0,738,720.9007466554424
FR,4296,VLC,1246,PMI,3998,,0,738,276.1330814976028
FR,4296,VLC,1246,PSA,1562,,0,738,1015.815374442945
FR,4296,VLC,1246,SCQ,1243,,0,738,763.3625693614612
FR,4296,VLC,1246,SDR,1251,,0,738,518.3346303277152
FR,4296,VLC,1246,STN,548,,0,738,1378.5780954787183
FR,4296,VLC,1246,TFS,1056,,0,738,1950.7136430545986
FR,4296,VLC,1246,TRS,1545,,0,738,1337.4559961682119
FR,4296,VLC,1246,TSF,1539,,0,738,1240.5545144678074
FR,4296,VLL,1247,BCN,1218,,0,738,578.417451133029
FR,4296,VNO,3959,BCN,1218,,0,738,2256.6584346160353
FR,4296,VNO,3959,BGY,1525,,0,738,1484.73974666561
FR,4296,VNO,3959,BRE,353,,0,738,1093.440210302206
FR,4296,VNO,3959,BVA,1367,,0,738,1675.8273497044227
FR,4296,VNO,3959,CHQ,1474,,0,738,2124.557305000991
FR,4296,VNO,3959,CIA,1553,,0,738,1702.2346769367366
FR,4296,VNO,3959,CRL,304,,0,738,1475.7693656060467
FR,4296,VNO,3959,DUB,599,,0,738,2046.783347245533
FR,4296,VNO,3959,LPL,491,,0,738,1831.7453099030079
FR,4296,VNO,3959,ORK,596,,0,738,2245.4885358873075
FR,4296,VNO,3959,RYG,657,,0,738,1020.5237928758785
FR,4296,VNO,3959,STN,548,,0,738,1683.5940951173186
FR,4296,VOL,1448,CRL,304,,0,738,1900.8001839930894
FR,4296,VOL,1448,HHN,355,,0,738,1706.0113502623944
FR,4296,VST,733,AGP,1230,,0,738,2961.195904423897
FR,4296,VST,733,ALC,1212,,0,738,2661.564919406333
FR,4296,VST,733,STN,548,,0,738,1329.9639441809866
FR,4296,VXO,711,ALC,1212,,0,738,2355.3406776207685
FR,4296,WMI,8414,ALC,1212,,0,738,2268.948320599982
FR,4296,WMI,8414,BCN,1218,,0,738,1868.136452150227
FR,4296,WMI,8414,BGY,1525,,0,738,1094.4416003096012
FR,4296,WMI,8414,BLQ,1538,,0,738,1115.7768232410858
FR,4296,WMI,8414,BRS,490,,0,738,1599.2579972332176
FR,4296,WMI,8414,BVA,1367,,0,738,1335.7418935083708
FR,4296,WMI,8414,CHQ,1474,,0,738,1900.2797757962508
FR,4296,WMI,8414,CIA,1553,,0,738,1329.3030661242044
FR,4296,WMI,8414,CRL,304,,0,738,1140.6982907537972
FR,4296,WMI,8414,DUB,599,,0,738,1795.5838332691017
FR,4296,WMI,8414,EIN,585,,0,738,1050.2569153377958
FR,4296,WMI,8414,EMA,523,,0,738,1476.952836182056
FR,4296,WMI,8414,GDN,668,,0,738,258.40343417827535
FR,4296,WMI,8414,LPL,491,,0,738,1571.528527856611
FR,4296,WMI,8414,MAN,478,,0,738,1533.3633682806812
FR,4296,WMI,8414,MRS,1353,,0,738,1518.2088467863946
FR,4296,WMI,8414,NYO,699,,0,738,742.0323754360924
FR,4296,WMI,8414,PIK,537,,0,738,1674.0857421795697
FR,4296,WMI,8414,PMI,3998,,0,738,1981.0400599315446
FR,4296,WMI,8414,PSA,1562,,0,738,1234.2473872152332
FR,4296,WMI,8414,RYG,657,,0,738,982.8992981698126
FR,4296,WMI,8414,SKG,1486,,0,738,1337.5137813668794
FR,4296,WMI,8414,SNN,603,,0,738,1983.4252801594791
FR,4296,WMI,8414,STN,548,,0,738,1388.3567891809776
FR,4296,WMI,8414,TPS,1515,,0,738,1735.0010804075403
FR,4296,WMI,8414,WRO,680,,0,738,299.1097283951311
FR,4296,WRO,680,AGP,1230,,0,738,2329.917715018587
FR,4296,WRO,680,ALC,1212,,0,738,1972.3466164917425
FR,4296,WRO,680,BGY,1525,,0,738,802.2464493548899
FR,4296,WRO,680,BLQ,1538,,0,738,840.2712698697005
FR,4296,WRO,680,BRS,490,,0,738,1360.1379943808815
FR,4296,WRO,680,CHQ,1474,,0,738,1825.0787169427444
FR,4296,WRO,680,CIA,1553,,0,738,1084.2870476883827
FR,4296,WRO,680,DUB,599,,0,738,1588.582924019463
FR,4296,WRO,680,EMA,523,,0,738,1258.2299376819892
FR,4296,WRO,680,GRO,1222,,0,738,1482.892016731058
FR,4296,WRO,680,LPL,491,,0,738,1361.7091190836888
FR,4296,WRO,680,MLA,1606,,0,738,1704.9748892233658
FR,4296,WRO,680,ORK,596,,0,738,1749.5928749936913
FR,4296,WRO,680,PIK,537,,0,738,1500.3375479866309
FR,4296,WRO,680,RYG,657,,0,738,996.6047114346081
FR,4296,WRO,680,SNN,603,,0,738,1768.9827512404452
FR,4296,WRO,680,STN,548,,0,738,1152.7502516494326
FR,4296,WRO,680,WMI,8414,,0,738,299.1097283951311
FR,4296,XCR,1374,OPO,1636,,0,738,1308.968830023343
FR,4296,XCR,1374,RAK,1075,,0,738,2165.464724116859
FR,4296,XRY,1226,BCN,1218,,0,738,865.1811459276089
FR,4296,XRY,1226,HHN,355,,0,738,1814.105430462565
FR,4296,XRY,1226,STN,548,,0,738,1753.708041563158
FR,4296,ZAD,1209,BLL,608,,0,738,1365.1385257638638
FR,4296,ZAD,1209,BVA,1367,,0,738,1166.820703038037
FR,4296,ZAD,1209,CRL,304,,0,738,1080.804224881304
FR,4296,ZAD,1209,DUB,599,,0,738,1879.954911990162
FR,4296,ZAD,1209,FKB,4166,,0,738,760.2975987936844
FR,4296,ZAD,1209,GSE,691,,0,738,1537.5510309336514
FR,4296,ZAD,1209,HAU,645,,0,738,1826.5816704254873
FR,4296,ZAD,1209,HHN,355,,0,738,891.2272337420656
FR,4296,ZAD,1209,MAN,478,,0,738,1642.761421484149
FR,4296,ZAD,1209,MRS,1353,,0,738,815.3335320838364
FR,4296,ZAD,1209,NRN,4198,,0,738,1077.450131106708
FR,4296,ZAD,1209,NYO,699,,0,738,1634.8357333740537
FR,4296,ZAD,1209,RYG,657,,0,738,1724.7179971174223
FR,4296,ZAD,1209,STN,548,,0,738,1412.9546610445675
FR,4296,ZAZ,1252,ACE,1055,,0,738,1811.4162383559783
FR,4296,ZAZ,1252,BGY,1525,,0,738,970.6747671193758
FR,4296,ZAZ,1252,BVA,1367,,0,738,899.3727294646386
FR,4296,ZAZ,1252,CRL,304,,0,738,1064.3080229528898
FR,4296,ZAZ,1252,STN,548,,0,738,1139.6650742617653
FR,4296,ZTH,1488,CRL,304,,0,738,1918.4750831816316
FS,4513,CDG,1382,DJE,293,,0,319,1813.7598925520535
FS,4513,CDG,1382,MIR,286,,0,319,1617.2794793786536
FS,4513,CDG,1382,SFA,295,,0,319,1723.040478974042
FS,4513,CDG,1382,TUN,287,,0,319,1486.9801565017697
FS,4513,DJE,293,CDG,1382,,0,319,1813.7598925520535
FS,4513,DJE,293,TIP,1157,,0,319,259.15423474962466
FS,4513,MIR,286,CDG,1382,,0,319,1617.2794793786536
FS,4513,MIR,286,TIP,1157,,0,319,408.71344921869155
FS,4513,SFA,295,CDG,1382,,0,319,1723.040478974042
FS,4513,SFA,295,TIP,1157,,0,319,322.7701398479837
FS,4513,TIP,1157,DJE,293,,0,319,259.15423474962466
FS,4513,TIP,1157,MIR,286,,0,319,408.71344921869155
FS,4513,TIP,1157,SFA,295,,0,319,322.7701398479837
FS,4513,TIP,1157,TUN,287,,0,319,536.7496517320369
FS,4513,TUN,287,CDG,1382,,0,319,1486.9801565017697
FS,4513,TUN,287,TIP,1157,,0,319,536.7496517320369
FS,4513,YUL,146,TUN,287,,0,332,6766.2098775643
FV,641,DUS,345,LED,2948,,0,319,1739.610622468333
FV,641,KZN,2990,LED,2948,,0,A81,1216.080577799555
FV,641,LED,2948,DUS,345,,0,319,1739.610622468333
FV,641,LED,2948,HAM,342,,0,319,1405.6963991997063
FV,641,LED,2948,KZN,2990,,0,A81,1216.080577799555
FW,2826,CTS,2287,ITM,2334,,0,CRJ,1039.370734516055
FW,2826,CTS,2287,SDJ,2347,,0,CRJ,519.2642776592121
FW,2826,FKS,5999,ITM,2334,,0,CRJ,524.378303257573
FW,2826,FUK,2305,ITM,2334,,0,CRJ,477.35547277636806
FW,2826,FUK,2305,KMI,2308,,0,CRJ,211.5568711382817
FW,2826,FUK,2305,KMQ,2322,,0,CRJ,625.4572722513414
FW,2826,FUK,2305,NGO,3942,,0,CRJ,600.5984990522037
FW,2826,FUK,2305,SDJ,2347,,0,CRJ,1068.8441736181753
FW,2826,HIJ,2326,NRT,2279,,0,CRJ,694.5500100724663
FW,2826,HIJ,2326,SDJ,2347,,0,CRJ,825.7465878788065
FW,2826,ITM,2334,CTS,2287,,0,CRJ,1039.370734516055
FW,2826,ITM,2334,FKS,5999,,0,CRJ,524.378303257573
FW,2826,ITM,2334,FUK,2305,,0,CRJ,477.35547277636806
FW,2826,ITM,2334,OIT,2310,,0,CRJ,370.04501875787946
FW,2826,ITM,2334,SDJ,2347,,0,CRJ,615.1927990628532
FW,2826,KMI,2308,FUK,2305,,0,CRJ,211.5568711382817
FW,2826,KMQ,2322,FUK,2305,,0,CRJ,625.4572722513414
FW,2826,KMQ,2322,NRT,2279,,0,CRJ,364.12098447410546
FW,2826,KMQ,2322,SDJ,2347,,0,CRJ,443.419574313494
FW,2826,NGO,3942,FUK,2305,,0,CRJ,600.5984990522037
FW,2826,NGO,3942,OIT,2310,,0,CRJ,490.44826496362884
FW,2826,NGO,3942,SDJ,2347,,0,CRJ,517.4638178924448
FW,2826,NRT,2279,HIJ,2326,,0,CRJ,694.5500100724663
FW,2826,NRT,2279,KMQ,2322,,0,CRJ,364.12098447410546
FW,2826,OIT,2310,ITM,2334,,0,CRJ,370.04501875787946
FW,2826,OIT,2310,NGO,3942,,0,CRJ,490.44826496362884
FW,2826,SDJ,2347,CTS,2287,,0,CRJ,519.2642776592121
FW,2826,SDJ,2347,FUK,2305,,0,CRJ,1068.8441736181753
FW,2826,SDJ,2347,HIJ,2326,,0,CRJ,825.7465878788065
FW,2826,SDJ,2347,ITM,2334,,0,CRJ,615.1927990628532
FW,2826,SDJ,2347,KMQ,2322,,0,CRJ,443.419574313494
FW,2826,SDJ,2347,NGO,3942,,0,CRJ,517.4638178924448
FY,2353,AOR,3296,SZB,3408,,0,AT7,363.05395796241845
FY,2353,BTH,3903,SZB,3408,,0,AT7,362.3670684944457
FY,2353,BTJ,3294,PEN,3308,,0,AT7,537.8434858690962
FY,2353,HKT,3179,PEN,3308,,0,AT7,380.41491443493493
FY,2353,IPH,3302,SIN,3316,,0,AT7,481.19918179954084
FY,2353,JHB,3303,KBR,3298,,0,AT7,525.5507589532916
FY,2353,JHB,3303,SZB,3408,,0,AT7,287.8224399479014
FY,2353,KBR,3298,JHB,3303,,0,AT7,525.5507589532916
FY,2353,KBR,3298,PEN,3308,,0,AT7,242.95573368548742
FY,2353,KBR,3298,SZB,3408,,0,AT7,347.3206267964487
FY,2353,KTE,3300,SZB,3408,,0,AT7,260.36416884508554
FY,2353,KUA,3299,PEN,3308,,0,AT7,366.1744615749714
FY,2353,KUA,3299,SIN,3316,,0,AT7,283.23828303349035
FY,2353,LGK,3305,PEN,3308,,0,AT7,129.77319806125124
FY,2353,LGK,3305,SZB,3408,,0,AT7,408.6725456665861
FY,2353,PEN,3308,BTJ,3294,,0,AT7,537.8434858690962
FY,2353,PEN,3308,HKT,3179,,0,AT7,380.41491443493493
FY,2353,PEN,3308,KBR,3298,,0,AT7,242.95573368548742
FY,2353,PEN,3308,KUA,3299,,0,AT7,366.1744615749714
FY,2353,PEN,3308,LGK,3305,,0,AT7,129.77319806125124
FY,2353,PEN,3308,SZB,3408,,0,AT7,278.9891949805582
FY,2353,PEN,3308,USM,3177,,0,AT7,472.9474137198001
FY,2353,PKU,3273,SZB,3408,,0,AT7,296.90592149169385
FY,2353,SIN,3316,IPH,3302,,0,AT7,481.19918179954084
FY,2353,SIN,3316,KUA,3299,,0,AT7,283.23828303349035
FY,2353,SIN,3316,SZB,3408,,0,AT7,335.92500468150166
FY,2353,SZB,3408,AOR,3296,,0,AT7,363.05395796241845
FY,2353,SZB,3408,BTH,3903,,0,AT7,362.3670684944457
FY,2353,SZB,3408,JHB,3303,,0,AT7,287.8224399479014
FY,2353,SZB,3408,KBR,3298,,0,AT7,347.3206267964487
FY,2353,SZB,3408,KTE,3300,,0,AT7,260.36416884508554
FY,2353,SZB,3408,LGK,3305,,0,AT7,408.6725456665861
FY,2353,SZB,3408,PEN,3308,,0,AT7,278.9891949805582
FY,2353,SZB,3408,PKU,3273,,0,AT7,296.90592149169385
FY,2353,SZB,3408,SIN,3316,,0,AT7,335.92500468150166
FY,2353,SZB,3408,TGG,3307,,0,AT7,303.7813827853598
FY,2353,SZB,3408,USM,3177,,0,AT7,731.7607071675446
FY,2353,TGG,3307,SZB,3408,,0,AT7,303.7813827853598
FY,2353,USM,3177,PEN,3308,,0,AT7,472.9474137198001
FY,2353,USM,3177,SZB,3408,,0,AT7,731.7607071675446
FZ,14485,ADD,1107,DXB,2188,,0,73H,2517.376836566401
FZ,14485,AHB,2059,DXB,2188,,0,73H,1524.3110362226005
FZ,14485,AMD,2994,DWC,8076,,0,73H,1784.2596958205997
FZ,14485,AMM,2170,DWC,8076,,0,73H,2019.1510755761942
FZ,14485,AMM,2170,DXB,2188,,0,73H,2020.2740704113662
FZ,14485,ASB,2976,DXB,2188,,0,73H,1442.951522205558
FZ,14485,BAH,2057,DWC,8076,,0,73H,478.7947220149909
FZ,14485,BAH,2057,DXB,2188,,0,73H,486.75183060331847
FZ,14485,BEG,1739,DXB,2188,,0,73H,3814.06512539919
FZ,14485,BEY,2177,DWC,8076,,0,73H,2142.676844273869
FZ,14485,BGW,4130,DXB,2188,,0,73H,1397.1277824353433
FZ,14485,BSR,2234,DXB,2188,,0,73H,957.9313402541022
FZ,14485,CGP,3069,DWC,8076,,0,73H,3733.6091794838835
FZ,14485,CMB,3024,DWC,8076,,0,73H,3281.6130639343037
FZ,14485,DAC,3076,DXB,2188,,0,73H,3534.7126431302827
FZ,14485,DMM,2064,DWC,8076,,0,73H,564.8597307548501
FZ,14485,DMM,2064,DXB,2188,,0,73H,572.7978502744003
FZ,14485,DOH,11051,DWC,8076,,0,73H,0.0
FZ,14485,DOH,11051,DXB,2188,,0,73H,0.0
FZ,14485,DOK,2940,DWC,8076,,0,73H,2993.605327657267
FZ,14485,DWC,8076,AMD,2994,,0,73H,1784.2596958205997
FZ,14485,DWC,8076,AMM,2170,,0,73H,2019.1510755761942
FZ,14485,DWC,8076,BAH,2057,,0,73H,478.7947220149909
FZ,14485,DWC,8076,BEY,2177,,0,73H,2142.676844273869
FZ,14485,DWC,8076,CGP,3069,,0,73H,3733.6091794838835
FZ,14485,DWC,8076,CMB,3024,,0,73H,3281.6130639343037
FZ,14485,DWC,8076,DMM,2064,,0,73H,564.8597307548501
FZ,14485,DWC,8076,DOH,11051,,0,73H,0.0
FZ,14485,DWC,8076,DOK,2940,,0,73H,2993.605327657267
FZ,14485,DWC,8076,IEV,2944,,0,73H,3537.2398643235942
FZ,14485,DWC,8076,JED,2072,,0,73H,1671.1540032741752
FZ,14485,DWC,8076,KBL,2050,,0,73H,1726.8654334315418
FZ,14485,DWC,8076,KIV,1735,,0,73H,3369.6892850714075
FZ,14485,DWC,8076,KRT,1175,,0,73H,2569.0091020559767
FZ,14485,DWC,8076,KTM,3125,,0,73H,3017.0350894976377
FZ,14485,DWC,8076,KUF,2993,,0,73H,3206.2878377696666
FZ,14485,DWC,8076,KWI,2176,,0,73H,858.830085096605
FZ,14485,DWC,8076,KZN,2990,,0,73H,3446.1277513745804
FZ,14485,DWC,8076,MCT,2194,,0,73H,347.97689237132005
FZ,14485,DWC,8076,MLE,3156,,0,73H,3023.835564092569
FZ,14485,DWC,8076,ODS,2947,,0,73H,3230.803815975802
FZ,14485,DWC,8076,RUH,2082,,0,73H,852.6925001779831
FZ,14485,DWC,8076,SVX,2975,,0,73H,3567.937824155453
FZ,14485,DWC,8076,UFA,2992,,0,73H,3296.6218475543774
FZ,14485,DXB,2188,ADD,1107,,0,73H,2517.376836566401
FZ,14485,DXB,2188,AHB,2059,,0,73H,1524.3110362226005
FZ,14485,DXB,2188,AMM,2170,,0,73H,2020.2740704113662
FZ,14485,DXB,2188,ASB,2976,,0,73H,1442.951522205558
FZ,14485,DXB,2188,BAH,2057,,0,73H,486.75183060331847
FZ,14485,DXB,2188,BEG,1739,,0,73H,3814.06512539919
FZ,14485,DXB,2188,BGW,4130,,0,73H,1397.1277824353433
FZ,14485,DXB,2188,BSR,2234,,0,73H,957.9313402541022
FZ,14485,DXB,2188,DAC,3076,,0,73H,3534.7126431302827
FZ,14485,DXB,2188,DMM,2064,,0,73H,572.7978502744003
FZ,14485,DXB,2188,DOH,11051,,0,73H,0.0
FZ,14485,DXB,2188,DYU,2979,,0,73H,1943.2458835068278
FZ,14485,DXB,2188,EBL,3989,,0,73H,1633.1631551350872
FZ,14485,DXB,2188,ELQ,2067,,0,73H,1165.2276751820636
FZ,14485,DXB,2188,EVN,3964,,0,73H,1943.5380311088784
FZ,14485,DXB,2188,FRU,2912,,0,73H,2633.7635143133894
FZ,14485,DXB,2188,GYD,2922,,0,73H,1761.1510292166524
FZ,14485,DXB,2188,HAS,2069,,0,73H,1382.811372214019
FZ,14485,DXB,2188,HBE,3410,,0,73H,2587.582909218731
FZ,14485,DXB,2188,HRK,6105,,0,73H,3194.6337582994543
FZ,14485,DXB,2188,ISU,5952,,0,73H,1494.642494368655
FZ,14485,DXB,2188,JED,2072,,0,73H,1697.9267306578836
FZ,14485,DXB,2188,JIB,4119,,0,73H,1991.136603391981
FZ,14485,DXB,2188,JUB,1173,,0,73H,3397.249348409445
FZ,14485,DXB,2188,KBL,2050,,0,73H,1685.3360068447046
FZ,14485,DXB,2188,KHI,2206,,0,73H,1187.5285397239668
FZ,14485,DXB,2188,KRR,2960,,0,73H,2634.20252023381
FZ,14485,DXB,2188,KRT,1175,,0,73H,2601.598271075924
FZ,14485,DXB,2188,KTM,3125,,0,73H,2988.6680510986057
FZ,14485,DXB,2188,KWI,2176,,0,73H,853.4409051291897
FZ,14485,DXB,2188,LKO,3105,,0,73H,2550.511391202367
FZ,14485,DXB,2188,MCT,2194,,0,73H,348.2603580120818
FZ,14485,DXB,2188,MED,2074,,0,73H,1579.3661315056509
FZ,14485,DXB,2188,MRV,2962,,0,73H,2381.82782312615
FZ,14485,DXB,2188,MUX,2214,,0,73H,1670.3675000047997
FZ,14485,DXB,2188,NJF,7490,,0,73H,1303.9138431655376
FZ,14485,DXB,2188,OTP,1657,,0,73H,3392.406152738601
FZ,14485,DXB,2188,PZU,5702,,0,73H,1970.2705783344404
FZ,14485,DXB,2188,ROV,2964,,0,73H,2802.388722889074
FZ,14485,DXB,2188,SAH,3980,,0,73H,1588.453544048209
FZ,14485,DXB,2188,SAW,4317,,0,73H,2965.6367776074835
FZ,14485,DXB,2188,SKP,1737,,0,73H,3598.6215959922856
FZ,14485,DXB,2188,SKT,6776,,0,73H,2013.8727438052454
FZ,14485,DXB,2188,SLL,2195,,0,73H,922.2566834921681
FZ,14485,DXB,2188,TBS,3973,,0,73H,2060.0332478337964
FZ,14485,DXB,2188,TIF,2090,,0,73H,1567.801365861536
FZ,14485,DXB,2188,TUU,2089,,0,73H,1889.0233680555193
FZ,14485,DXB,2188,VOG,2967,,0,73H,2784.769514250359
FZ,14485,DXB,2188,YNB,2096,,0,73H,1749.8267809524195
FZ,14485,DYU,2979,DXB,2188,,0,73H,1943.2458835068278
FZ,14485,EBL,3989,DXB,2188,,0,73H,1633.1631551350872
FZ,14485,ELQ,2067,DXB,2188,,0,73H,1165.2276751820636
FZ,14485,EVN,3964,DXB,2188,,0,73H,1943.5380311088784
FZ,14485,FRU,2912,DXB,2188,,0,73H,2633.7635143133894
FZ,14485,GYD,2922,DXB,2188,,0,73H,1761.1510292166524
FZ,14485,HAS,2069,DXB,2188,,0,73H,1382.811372214019
FZ,14485,HBE,3410,DXB,2188,,0,73H,2587.582909218731
FZ,14485,HRK,6105,DXB,2188,,0,73H,3194.6337582994543
FZ,14485,IEV,2944,DWC,8076,,0,73H,3537.2398643235942
FZ,14485,ISU,5952,DXB,2188,,0,73H,1494.642494368655
FZ,14485,JED,2072,DWC,8076,,0,73H,1671.1540032741752
FZ,14485,JED,2072,DXB,2188,,0,73H,1697.9267306578836
FZ,14485,JIB,4119,DXB,2188,,0,73H,1991.136603391981
FZ,14485,JUB,1173,DXB,2188,,0,73H,3397.249348409445
FZ,14485,KBL,2050,DWC,8076,,0,73H,1726.8654334315418
FZ,14485,KBL,2050,DXB,2188,,0,73H,1685.3360068447046
FZ,14485,KHI,2206,DXB,2188,,0,73H,1187.5285397239668
FZ,14485,KIV,1735,DWC,8076,,0,73H,3369.6892850714075
FZ,14485,KRR,2960,DXB,2188,,0,73H,2634.20252023381
FZ,14485,KRT,1175,DWC,8076,,0,73H,2569.0091020559767
FZ,14485,KRT,1175,DXB,2188,,0,73H,2601.598271075924
FZ,14485,KTM,3125,DWC,8076,,0,73H,3017.0350894976377
FZ,14485,KTM,3125,DXB,2188,,0,73H,2988.6680510986057
FZ,14485,KUF,2993,DWC,8076,,0,73H,3206.2878377696666
FZ,14485,KWI,2176,DWC,8076,,0,73H,858.830085096605
FZ,14485,KWI,2176,DXB,2188,,0,73H,853.4409051291897
FZ,14485,KZN,2990,DWC,8076,,0,73H,3446.1277513745804
FZ,14485,LKO,3105,DXB,2188,,0,73H,2550.511391202367
FZ,14485,MCT,2194,DWC,8076,,0,73H,347.97689237132005
FZ,14485,MCT,2194,DXB,2188,,0,73H,348.2603580120818
FZ,14485,MED,2074,DXB,2188,,0,73H,1579.3661315056509
FZ,14485,MLE,3156,DWC,8076,,0,73H,3023.835564092569
FZ,14485,MRV,2962,DXB,2188,,0,73H,2381.82782312615
FZ,14485,MUX,2214,DXB,2188,,0,73H,1670.3675000047997
FZ,14485,NJF,7490,DXB,2188,,0,73H,1303.9138431655376
FZ,14485,ODS,2947,DWC,8076,,0,73H,3230.803815975802
FZ,14485,OTP,1657,DXB,2188,,0,73H,3392.406152738601
FZ,14485,PZU,5702,KRT,1175,,0,73H,654.5393217203729
FZ,14485,ROV,2964,DXB,2188,,0,73H,2802.388722889074
FZ,14485,RUH,2082,DWC,8076,,0,73H,852.6925001779831
FZ,14485,SAH,3980,DXB,2188,,0,73H,1588.453544048209
FZ,14485,SAW,4317,DXB,2188,,0,73H,2965.6367776074835
FZ,14485,SKP,1737,DXB,2188,,0,73H,3598.6215959922856
FZ,14485,SKT,6776,DXB,2188,,0,73H,2013.8727438052454
FZ,14485,SLL,2195,DXB,2188,,0,73H,922.2566834921681
FZ,14485,SVX,2975,DWC,8076,,0,73H,3567.937824155453
FZ,14485,TBS,3973,DXB,2188,,0,73H,2060.0332478337964
FZ,14485,TIF,2090,DXB,2188,,0,73H,1567.801365861536
FZ,14485,TUU,2089,DXB,2188,,0,73H,1889.0233680555193
